id,unit_name,address,apti,score
1484452,安徽创升建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484453,安徽宝森建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1484454,兴化市水利建筑安装工程有限公司（原兴化市水利建筑安装工程总公司）,江苏省泰州市,水利水电工程施工总承包二级,80
1484455,安徽禹惠建设工程有限责任公司,安徽省合肥市,水利水电工程施工总承包二级,80
1484435,安徽景睿建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484436,安徽盟邦建设有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484437,湖北亿达水利水电有限公司,湖北省荆门市,水利水电工程施工总承包三级,80
1484438,安徽泰泽建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484439,芜湖锦晟水利水电建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484440,宏锋建工集团有限公司,四川省巴中市,水利水电工程施工总承包二级,80
1484441,安徽永泽建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484442,安徽宝驹建筑有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484443,四川国禹建设集团有限公司（原四川国禹建设有限公司）,四川省成都市,水利水电工程施工总承包二级,80
1484444,安徽泰威建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484445,江苏卓泰水利建设有限公司,江苏省盐城市,水利水电工程施工总承包二级,80
1484446,安徽昶成建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1484460,安徽省华辰建设工程有限责任公司,安徽省宿州市,水利水电工程施工总承包三级,80
1485685,安徽诺森建设有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486015,福建鼎宏建设有限公司,福建省南平市,水利水电工程施工总承包三级,80
1486016,辽宁富旺建设（集团）有限公司,辽宁省丹东市,水利水电工程施工总承包二级,80
1486086,广德中广建筑工程有限公司（原安徽赫航建筑工程有限公司）,安徽省宣城市,水利水电工程施工总承包三级,80
1486087,安徽云祥建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486088,芜湖天远路桥有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486089,安徽百宇建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484458,江苏千水建设有限公司,江苏省泰州市,水利水电工程施工总承包二级,80
1484461,安徽川源建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486090,河南东邦建设工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1486360,安徽正宇建设有限公司,安徽省亳州市,水利水电工程施工总承包三级,80
1486036,安徽楚丰建筑工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486037,安徽飞盛工程项目管理有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486038,安徽合楚建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1486039,安徽全顺建筑有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486040,安徽青筑建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486041,湖南省高禹建设有限公司,湖南省长沙市,水利水电工程施工总承包三级,80
1486042,河南鑫品建筑工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1486043,中百福建设有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486044,中原城建集团有限公司,河南省郑州市,水利水电工程施工总承包三级,80
1486045,安徽基奥建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486046,安徽新承建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486047,苏中市政工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486048,安徽源之禾建设有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486049,安徽省尚沿建筑工程有限公司,安徽省亳州市,水利水电工程施工总承包三级,80
1486050,安徽英伟市政工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486051,安徽枞航建设工程有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486052,安徽昌定环境工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486053,安徽昱宏建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1486054,嘉兴宏禾建设有限公司,浙江省嘉兴市,水利水电工程施工总承包三级,80
1486055,湖北跃创水利建设工程有限公司,湖北省咸宁市,水利水电工程施工总承包二级,80
1486056,安徽禹淮建设工程有限公司（原安徽实坚水利建筑工程有限公司、安徽佑皖建筑有限公司）,安徽省六安市,水利水电工程施工总承包二级,80
1486057,安徽伯益建设工程有限公司（原安徽美源建设工程有限公司）,安徽省六安市,水利水电工程施工总承包三级,80
1486058,安徽领科建筑工程有限公司,安徽省黄山市,水利水电工程施工总承包三级,80
1486059,安徽钧钥建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486060,浙江广盛环境建设集团有限公司,浙江省舟山市,水利水电工程施工总承包二级,80
1486061,安徽繁腾水利工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486062,安徽川武建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486063,芜湖景秀建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486064,安徽皖南建设有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486065,安徽明邦建设有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486066,安徽晟烨建设项目管理有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486067,安徽展跃建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486068,安徽栋翔建筑工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486069,中路隧（贵安新区）建设有限公司,贵州省贵阳市,水利水电工程施工总承包二级,80
1486070,合肥馥明建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1486071,安徽煌宇建设有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486072,安徽禾久建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486073,安徽清恒建筑工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1486074,安徽大丰建筑工程有限公司,安徽省亳州市,水利水电工程施工总承包三级,80
1486075,亳州建工有限公司,安徽省亳州市,水利水电工程施工总承包三级,80
1486076,安徽弘华建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1486077,安徽玿瑞建设有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1486078,安徽云宏建设有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1486079,安徽吾华建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1486080,安徽蒙鸿建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486081,陕西大道建筑工程有限公司,陕西省西安市,水利水电工程施工总承包二级,80
1486082,郴州市水电建设公司,湖南省郴州市,水利水电工程施工总承包二级,80
1486083,江苏治浚生态科技有限公司（原江苏治浚建设工程有限公司）,江苏省南京市,水利水电工程施工总承包二级,80
1486084,青岛江河水利工程有限公司,山东省青岛市,水利水电工程施工总承包二级,80
1482619,湖南百舸疏浚股份有限公司,湖南省长沙市,水利水电工程施工总承包二级,80
1482741,合肥城建道路桥梁工程有限责任公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482738,安徽鹏海建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484537,安徽颍源建设工程有限公司（原安徽雨涵水利工程有限公司）,安徽省阜阳市,水利水电工程施工总承包三级,80
1484538,江西洪明建筑工程有限公司,江西省抚州市,水利水电工程施工总承包三级,80
1484539,安徽中桥建设集团有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484557,哈尔滨达昆建筑工程有限公司,黑龙江省哈尔滨市,水利水电工程施工总承包二级,80
1484558,安徽智源建筑工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484559,芜湖市鲁立建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484560,黑龙江百利港建筑安装工程有限公司,黑龙江省哈尔滨市,水利水电工程施工总承包二级,80
1484561,安徽世晟建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484562,池州恒业建筑工程有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1484563,安徽省途中建设工程管理有限公司（原明光市晟强工程有限公司）,安徽省滁州市,水利水电工程施工总承包三级,80
1484541,安徽曜立工程技术有限公司（原安徽登云工程技术有限公司）,安徽省马鞍山市,水利水电工程施工总承包三级,80
1484542,安徽龙振建设有限公司（原安徽凤宇筑建筑工程有限公司）,安徽省淮北市,水利水电工程施工总承包三级,80
1484543,宿州市飞虹建设工程有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1484544,安徽柘中建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484545,四川省乾皓建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484546,安徽敬阳路桥工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484547,铜陵市市政建设有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1484548,无为志成工程建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484549,湖北凯耀宏建设工程有限公司,湖北省武汉市,水利水电工程施工总承包二级,80
1484550,山东天成水利建设有限公司,山东省潍坊市,水利水电工程施工总承包一级,80
1484551,宣城华畅建设有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484552,茗成建设工程有限公司（原安徽茗成建筑工程有限公司）,安徽省宿州市,水利水电工程施工总承包三级,80
1484553,江西百思特建设工程有限公司,江西省南昌市,水利水电工程施工总承包三级,80
1484554,信实环境建设集团有限公司,浙江省衢州市,水利水电工程施工总承包三级,80
1484555,安徽河粤建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1484581,河南飞腾建筑有限公司,河南省开封市,水利水电工程施工总承包三级,80
1484582,东营力源市政工程有限公司,山东省东营市,水利水电工程施工总承包三级,80
1484583,金工建设集团股份有限公司,云南省昆明市,水利水电工程施工总承包三级,80
1484584,江西华筑建设工程有限公司,江西省九江市,水利水电工程施工总承包三级,80
1484585,安徽凯隆建筑工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1484586,安徽广创建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1484565,四川骏辉建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484566,安徽通亚达路桥工程有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1484567,四川中建建业工程有限责任公司,四川省成都市,水利水电工程施工总承包二级,80
1484568,安徽绿升建设集团有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484569,河南林润建设工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1484570,江西铜钹建设工程有限公司,江西省上饶市,水利水电工程施工总承包三级,80
1484571,芜湖市羊山建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484572,安徽泊东建筑工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484573,中源建设有限公司,河南省新乡市,水利水电工程施工总承包三级,80
1484574,四川金海建设有限公司,四川省泸州市,水利水电工程施工总承包二级,80
1484575,江苏荣德建设有限公司,江苏省徐州市,水利水电工程施工总承包二级,80
1484588,国方建设有限公司,山东省临沂市,水利水电工程施工总承包三级,80
1484589,合肥光丰建筑安装工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484590,四川德能工程项目管理有限公司,四川省宜宾市,水利水电工程施工总承包三级,80
1484591,无为鑫鹏建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484592,中诚恒诺建设有限公司（原榆林市恒诺市政建设工程有限公司）,陕西省榆林市,水利水电工程施工总承包三级,80
1484593,包头市禹龙水利水电建筑工程有限责任公司,内蒙古自治区包头市,水利水电工程施工总承包二级,80
1484594,山西机械化建设集团有限公司,山西省太原市,水利水电工程施工总承包二级,80
1484595,陕西三元建设有限公司,陕西省榆林市,水利水电工程施工总承包二级,80
1484596,陕西金正元建设有限公司,陕西省西安市,水利水电工程施工总承包二级,80
1484597,安徽必胜工程建设有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484598,广德县华航市政工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484599,安徽鸿武建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484600,淮南市福源禄建筑工程有限公司,安徽省淮南市,水利水电工程施工总承包二级,80
1484601,安徽昕达建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1484602,鹏程建设集团有限公司,四川省德阳市,水利水电工程施工总承包二级,80
1484603,安徽中旭丰创水利建筑工程有限公司（原安徽攀峰建设工程有限公司）,安徽省安庆市,水利水电工程施工总承包三级,80
1484604,四川宏远建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484605,四川省南成建筑工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1484606,中安和裕建设集团有限公司（原凤阳县和裕市政园林工程有限公司）,安徽省滁州市,水利水电工程施工总承包三级,80
1482726,安徽省中成建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482727,中铁十八局集团有限公司,天津市,水利水电工程施工总承包特级,80
1482716,安徽腾泰建筑工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482723,湖南中泰水电建设工程有限公司（原湖南万力建设集团有限公司）,湖南省长沙市,水利水电工程施工总承包二级,80
1482724,东明黄河工程有限公司,山东省菏泽市,水利水电工程施工总承包二级,80
1482734,郑州黄河工程建设有限公司,河南省郑州市,水利水电工程施工总承包二级,80
1482730,山东省第二水利工程局,山东省济宁市,水利水电工程施工总承包二级,80
1482731,合肥东淼建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482705,天安水利集团有限公司（原河南天安水利水电工程有限公司、河南豫源水利水电工程有限公司）,河南省新乡市,水利水电工程施工总承包一级,80
1482706,上海东海华庆工程有限公司,上海市,水利水电工程施工总承包二级,80
1482720,远安建设有限责任公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1482721,安徽华宜水电工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1482709,镇江市水利建筑工程有限公司,江苏省镇江市,水利水电工程施工总承包二级,80
1482710,浙江省水电建筑安装有限公司,浙江省杭州市,水利水电工程施工总承包一级,80
1482711,中徽生态环境有限公司（原中徽园林建设有限公司、安徽省华盛园林工程有限公司）,安徽省合肥市,水利水电工程施工总承包三级,80
1482712,山东洁泉水务有限公司,山东省济宁市,水利水电工程施工总承包二级,80
1482713,安徽望湖建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482714,安徽杰智建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482680,抚州市抚丰水电建筑有限公司,江西省抚州市,水利水电工程施工总承包二级,80
1484536,四川省华地建设工程有限责任公司,四川省成都市,水利水电工程施工总承包三级,80
1486557,安徽铭艾建设工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1482692,河南安澜工程有限公司,河南省焦作市,水利水电工程施工总承包二级,80
1486788,安徽嘉平建设有限公司,安徽省黄山市,水利水电工程施工总承包三级,80
1486789,安徽禾才建设工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1482698,安徽凯源建设集团有限责任公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482646,安徽中胜建设集团有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1482647,开封豫龙水电工程有限公司,河南省开封市,水利水电工程施工总承包二级,80
1482652,蚌埠市震兴路桥工程有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1482653,安徽禹都建设集团有限公司,安徽省蚌埠市,水利水电工程施工总承包三级,80
1482662,合肥钦成建设工程有限责任公司,安徽省合肥市,水利水电工程施工总承包三级,80
1482663,德州恒宇水利水电工程有限公司,山东省德州市,水利水电工程施工总承包二级,80
1482667,浙江江河建设有限公司（原江河建设集团有限公司）,浙江省绍兴市,水利水电工程施工总承包一级,80
1482669,吉林省水利水电工程局集团有限公司,吉林省长春市,水利水电工程施工总承包一级,80
1482670,浙江省疏浚工程有限公司（原浙江省疏浚工程股份有限公司）,浙江省湖州市,水利水电工程施工总承包二级,80
1482660,中国电建集团港航建设有限公司（原中国水电建设集团港航建设有限公司）,天津市,水利水电工程施工总承包一级,80
1482657,安徽慧博建设有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1482658,安徽江南建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1482650,六安市安泰建设有限责任公司,安徽省六安市,水利水电工程施工总承包三级,80
1484493,香山红叶集团有限公司（原香山红叶建设有限公司）,山东省日照市,水利水电工程施工总承包三级,80
1484494,景熠建设集团有限公司（原安徽景熠水利水电建设工程有限公司）,安徽省宿州市,水利水电工程施工总承包三级,80
1484491,安徽亚都建筑工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1482672,桐庐富春水利水电建筑有限公司,浙江省杭州市,水利水电工程施工总承包二级,80
1484482,安徽亿春建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484483,天厦建设有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1484484,安徽达业建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484485,湖北禹龙水利水电工程有限公司,湖北省荆门市,水利水电工程施工总承包一级,80
1484486,贵州水利实业有限公司,贵州省贵阳市,水利水电工程施工总承包一级,80
1484487,合肥森荣建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484488,安徽巨方建设工程有限公司（原安徽巨方市政工程有限公司）,安徽省安庆市,水利水电工程施工总承包三级,80
1484489,安徽利萧建设工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1484471,新昌县水利水电建筑工程有限公司,浙江省绍兴市,水利水电工程施工总承包二级,80
1484472,安徽柏山建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484473,贵州华铁能建工程有限公司,贵州省贵阳市,水利水电工程施工总承包二级,80
1484474,四川潜力无限建设工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484475,娄底市娄星水利水电建设有限责任公司,湖南省娄底市,水利水电工程施工总承包二级,80
1484476,北京城建道桥建设集团有限公司,北京市,水利水电工程施工总承包二级,80
1484477,福建瑞泽建设工程有限公司,福建省南平市,水利水电工程施工总承包三级,80
1484478,福建南平南华建设工程有限公司,福建省南平市,水利水电工程施工总承包三级,80
1484479,福建旺森建设工程有限公司,福建省南平市,水利水电工程施工总承包三级,80
1484462,淮南九龙建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1484463,中国电建集团成都勘测设计研究院有限公司,四川省成都市,水利水电工程施工总承包一级,80
1484464,安徽双建建筑安装工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1484465,中国电力建设股份有限公司,北京市,水利水电工程施工总承包特级,80
1484466,赣州三和工程建造有限公司,江西省赣州市,水利水电工程施工总承包三级,80
1484467,中铁七局集团有限公司,河南省郑州市,水利水电工程施工总承包二级,80
1484468,四川信德建设有限公司,四川省成都市,水利水电工程施工总承包一级,80
1484469,安徽义宾工程建设有限公司,安徽省宿州市,水利水电工程施工总承包三级,80
1484515,山西四建集团有限公司,山西省太原市,水利水电工程施工总承包二级,80
1484516,安徽禹通建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1484517,南京振高建设有限公司,江苏省南京市,水利水电工程施工总承包二级,80
1484531,安徽中栋建筑项目管理有限公司（原安徽中栋建筑工程有限公司）,安徽省淮北市,水利水电工程施工总承包三级,80
1484532,安徽谦谨建设有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1484533,湖北郢都水利水电建设有限公司,湖北省荆州市,水利水电工程施工总承包一级,80
1484534,安徽太岳建筑工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484535,芜湖百树建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484520,安徽轩源建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484521,安徽金焱建设有限公司(原安徽溯源建设有限公司（原安徽溯源园林生态建设有限公司）),安徽省六安市,水利水电工程施工总承包三级,80
1484522,上饶市科信水利水电建设工程有限公司,江西省上饶市,水利水电工程施工总承包二级,80
1484523,甘肃第三建设集团公司,甘肃省兰州市,水利水电工程施工总承包三级,80
1484524,淮北立恒建筑工程有限责任公司,安徽省淮北市,水利水电工程施工总承包三级,80
1484525,安徽坤政建筑工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484526,吉锐建设集团有限公司（原山西吉锐水利水电工程有限公司）,山西省太原市,水利水电工程施工总承包二级,80
1484527,四川建基建筑工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484528,华蓥市中大建筑有限责任公司,四川省广安市,水利水电工程施工总承包三级,80
1484529,贵州蓝海建设工程有限公司,贵州省贵阳市,水利水电工程施工总承包二级,80
1484496,安徽元昌建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484497,中建志祥建设有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484498,河南鸿嘉建筑工程有限公司,河南省郑州市,水利水电工程施工总承包三级,80
1484499,安徽中南天开建设集团有限公司（原天长市天开建筑工程有限公司）,安徽省滁州市,水利水电工程施工总承包三级,80
1484500,天长市富春建筑工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1484501,芜湖双华建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1484502,宣城中正建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484503,安徽荣一建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484504,安徽中州建设工程有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
1484505,滁州市智晟建设工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1484506,四川华远建设工程有限公司,四川省成都市,水利水电工程施工总承包二级,80
1484507,安徽宇杰市政建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484508,安徽新辰建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1484509,浙江鸿翔水利建设有限公司,浙江省海宁市,水利水电工程施工总承包二级,80
1484510,青岛水总工程有限公司（原青岛市水利工程建设开发总公司）,山东省青岛市,水利水电工程施工总承包二级,80
1484511,安徽沐溪建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1484512,安徽艺河智能活动坝科技有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1484513,芜湖汉方建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486730,安徽省郎辉建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486731,安徽水安集团第三工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486732,安徽浩鹏建筑有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486733,安徽中嘉建设有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1486734,安徽锦达建设工程有限公司,安徽省安庆市,水利水电工程施工总承包三级,80
1486735,安徽陆淮建设工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486736,安徽众楚建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486737,安徽浩稳建设集团有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486738,安徽兆昌建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486739,安徽众璨建设工程有限公司,安徽省淮北市,水利水电工程施工总承包三级,80
1486740,安徽泥巴嫩智能环保有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486741,河南豫禹水电工程有限公司,河南省濮阳市,水利水电工程施工总承包三级,80
1486742,众聚能国际建工有限公司,四川省眉山市,水利水电工程施工总承包三级,80
1486743,云南金沙江建设工程有限公司,云南省昆明市,水利水电工程施工总承包二级,80
1486744,浙江宏力阳生态建设股份有限公司,浙江省宁波市,水利水电工程施工总承包二级,80
1486745,福建丰庆建设有限公司,福建省南平市,水利水电工程施工总承包三级,80
1486746,四川省中览建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486747,四川德旗建设有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486748,林耘建设有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1486749,鸿川建筑产业集团有限公司,陕西省西安市,水利水电工程施工总承包二级,80
1486750,江西洪福水利建设有限公司,江西省上饶市,水利水电工程施工总承包三级,80
1486751,仟熠建设有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486752,河北程昌建筑工程有限公司,河北省唐山市,水利水电工程施工总承包三级,80
1486753,四川维贵建设工程有限公司,四川省达州市,水利水电工程施工总承包三级,80
1486754,淮南水一滴水利工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486755,安徽省蓝昂建筑工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1486756,安徽滁全建设工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486757,安徽楚通建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486758,安徽珩晟建筑工程有限责任公司,安徽省安庆市,水利水电工程施工总承包三级,80
1486759,安徽聚奥建筑工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486760,上海天德建设（集团）有限公司,上海市,水利水电工程施工总承包三级,80
1486761,誉邦建设有限公司,江西省吉安市,水利水电工程施工总承包三级,80
1486762,湖北松之江建设工程有限公司,湖北省荆州市,水利水电工程施工总承包二级,80
1486763,四川省维恒建设工程有限公司,四川省成都市,水利水电工程施工总承包三级,80
1486764,陕西国筑建设集团有限公司,陕西省西安市,水利水电工程施工总承包三级,80
1486765,河南吉荣建筑工程有限公司,河南省洛阳市,水利水电工程施工总承包三级,80
1486766,中普建设集团有限公司,辽宁省沈阳市,水利水电工程施工总承包三级,80
1486767,胜明建设集团有限公司,河南省商丘市,水利水电工程施工总承包三级,80
1486768,安徽帆顺建设有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486769,太和县水发建设工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1486770,安徽罗全建筑工程有限公司,安徽省阜阳市,水利水电工程施工总承包三级,80
1486771,安徽池州第三建设集团有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486772,安徽千铄建筑工程有限公司（原淮北市路淇建筑工程有限公司）,安徽省淮北市,水利水电工程施工总承包三级,80
1486773,安徽都标建设有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486774,安徽红景天建设工程有限公司,安徽省铜陵市,水利水电工程施工总承包三级,80
1486775,安徽共同建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1486776,安徽御景建设工程有限公司,安徽省淮南市,水利水电工程施工总承包三级,80
1486777,安徽省柒斯妙建设工程有限公司,安徽省池州市,水利水电工程施工总承包三级,80
1486778,安徽伟建道路工程有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486779,安徽辰远建筑工程有限公司,安徽省宣城市,水利水电工程施工总承包三级,80
1486780,安徽辰腾建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1486781,安徽钰诚建筑工程有限公司,安徽省滁州市,水利水电工程施工总承包三级,80
1486782,湖南百舸水利建设股份有限公司,湖南省长沙市,水利水电工程施工总承包一级,80
1486783,嘉兴市聚源建设工程有限公司,浙江省嘉兴市,水利水电工程施工总承包二级,80
1486784,河南港津建筑工程有限公司,河南省安阳市,水利水电工程施工总承包三级,80
1486785,赣州荣辉建设工程有限公司,江西省赣州市,水利水电工程施工总承包三级,80
1486786,中煤第三建设集团芜湖建设工程有限公司,安徽省芜湖市,水利水电工程施工总承包二级,80
1486787,安徽景汉水利建设工程有限公司,安徽省六安市,水利水电工程施工总承包三级,80
1482932,安徽楚江环境建设工程有限公司,安徽省马鞍山市,水利水电工程施工总承包三级,80
1482936,安徽元坤建设有限公司,安徽省芜湖市,水利水电工程施工总承包三级,80
1482934,安徽兴罗建设集团有限公司,安徽省合肥市,水利水电工程施工总承包三级,80
